review;stars
Muy buen precio para su calidad, muy cómodos y gran estilo;4
Mi hijo está encantado de momento. Todo muy bien, son cómodos y el precio-calidad estupendo.;4
"No se ha podido cargar el contenido multimedia.
                



Está bien y tiene buena calidad de sonido";4
La pega que tiene, para la luz tiene que estar conectado aparte de la toma del propio auricular;4
Por ahora todo perfecto, funciona perfectamente.;4
Me gusta la limpieza del sonido y la comodidad;4
funciona bien y a un buen precio  recomendable.;4
La verdad para el precio que tienen son demasiado buenos, tienen un buen sonido envolvente y suenan muy fuerte yo los uso en play y es la primera vez que puedo subir el mezclador de audio al máximo y priorizar el audio del juego y aún así escuchar bien fuerte a la persona con la que hablo y escuchar el juego también fuerte.La verdad tengo que decir que me sorprende por el precio que tienen, los recomiendo muchísimo, si estáis buscando unos cascos que suenen fuertes, tengan un buen audio envolvente, buenos grabes y agudos y que sean cómodos para la PS4 o ps5 son vuestros cascos, pero si hasta el micrófono es muy bueno, me dicen que se me escucha muy bien y nítido, eso sí destacó que los grabes son muy fuertes y los agudos son algo bajos pero eso ya depende de gustos, a mi me gusta que unos cascos tengan muchos grabes, porque si escuchas una canción con mucho ritmo por ejemplo dubstep, verás que vibran los grabes y parece que tengas un subwoofer en los cascos o por ejemplo cuando disparas en un juego suena muy bestial y el envolvente uf el sonido envolvente es demasiado bueno, es la primera vez que realmente puedo percibir de donde viene el sonido y eso que eh probado otros cascos con sonido 7.1 pero este supera cualquier casco gama media gaming.Le voy a dar puntuación.En tema sonido le doy un 10/10En tema comodidad un 9.8/10 la verdad son cómodos pero si quieres estirarte con ellos y escuchar música, aunque te estires hacia arriba son algo incómodos, pero para jugar no molestan, yo llevo gafas y no me hacen ningún daño y aísla muy bien el sonido ya que cubre toda la oreja, aunque yo tengo orejas pequeñas pero bueno.En sonido envolvente le doy un 10/10.En grabes y agudos le doy un 8.9/ porque le doy un ocho si dije que son buenos los grabes, pues porque son demasiado grabes osea te acostumbras y mola mucho que retumbe el sonido simulando un subwoofer, pero claro depende de lo que escuches a veces parece sonido tipo lata, pero apenas se nota ya que lo compensa la buena nitidez que tiene el sonido, sirve tanto para juegos como para música y tiene un sonido bastante decente, algo exagerado en tema grabes, pero a mí eso me mola, aunque se agradecería un poco más de agudos, para hacer el sonido aún más nítido, pero bueno no me quejo me gustan como suenan.Y por último en tema volumen le doy un merecido 10/10, en fin se escuchan muy fuertes y no se distorsiona el sonido y puedes subir el mezclador de la play a priorizar audio del juego y aún seguirás escuchando alto y claro a tu amigo o amiga.Resumiendo son perfectos para hablar, jugar y son compatibles con cualquier plataforma, son demasiado buenos para lo que valen los recomiendo muchísimo.Se que mi reseña es algo larga pero espero os sirva, en mi opinión me gusta ser claro y sincero si algo me gusta lo digo y ya un saludo y espero os sirva.;5
Los cascos cumplen perfectamente su función, ademas son muy cómodos y adaptables. La calidad del sonido y los materiales es superior por su precio muy asequible. Los recomiendo mucho.;5
Muy buenos auriculares con una gran calidad de sonido y sin interferencias en el micrófono. Las luces de colores son un plus. Diseño elegante y muy cómodos. Mi hijo esta encantado. Se ajustan muy bien a la cabeza.;5
Excelente calidad de sonido, micrófono claro y muy cómodos incluso tras horas de juego. Diseño atractivo y materiales de primera. ¡Totalmente recomendados!;5
Compré los cascos para regalárselos a mi hijo. Los usa para jugar con la Nintendo switch y van de maravilla. Tanto el sonido de los cascos como el micrófono son de calidad. Lo único que no me gusta es que con la consola no se le encienden las luces pero imagino que en el ordenador sí. Las almohadillas de las orejeras son suaves y se adapta de maravilla al tamaño de la cabeza sin apretar. Volvería a comprarlos sin duda.;5
Son unos cascos que se acoplan muy bien y se sujetan sin moverse, además de permitir disfrutar del sonido de cada juego con los que los he probado. Cancelan perfectamente el ruido que se pueda tener alrededor, y los uso incluso para ver el fútbol!!;5
Son unos cascos completos y ya casi obligatorios para jugar en cualquier consola de hoy en día. Con un sistema de audio muy bueno en cuanto a sus graves y su micrófono muy cómodo y de fácil adaptación para cualquiera. Mi hij@ está muy contento con ellos y se ha adaptado fácilmente tanto en su conexión a cualquier aparato como a su utilidad.;5
Se escucha muy bien y el micrófono no da ni un problema,  se puede silenciar o subir/bajar el volumen desde la ruleta situada en el cable. Si conectas el usb se ilumina. La única pega que le pongo es que yo lo uso con mando ps5 y tengo la parte del usb colgando. Pero me van de 10;5
Me ha encantado el diseño, el sonido es maravilloso, todos los componentes funcionan perfecto. Me falta probar el micrófono, actualizaré si me acuerdo 😅;5
Los cascos son una maravilla, bonitos, prácticos y lo más importante funcionan perfectamente. El sonido es genial.Los utilizo tanto para el ordenador de trabajo  como para jugar con la ps5.El envío fue super rápido y el embalaje perfecto.Muy aconsejable son duda repetiría.;5
¡Fantásticos! Súper cómodos, suenan tan bien que si intentan hablarnos mientras los usamos no somos capaces de escuchar el ruido de fuera, ligeros y un color muy bonito. Llegó también rápidamente, lo cual se agradece mucho. Recomendados 100%;5
Compare estos cascos para mi hijo no podemos estar mas contentos con el resultado. La calidad del sonido es estupenda y el micro funciona perfectamente.Yo los probé para una reunión de trabajo y me fueron estupendamente.Los recomiendo al 100%;5
Los compré para que mi hijo los use en su Nintendo Switch. Le encantan, dice que son cómodos y tienen buen sonido, además tienen buena cancelación de ruido. ¡Tienen una excelente relación calidad-precio!;5
Mis hijos están encantados con los auriculares, los usan para jugar en la PS5, cómodos y muy buen sonido .;5
Son muy cómodos y cumplen perfectamente . 100% recomendables.;5
Calidad precio perfectos!! Son cómodos y se escuchan bastante bién. Los Recomiendo. Bién empaquetados y llegaron a su tiempo.;5
Encantado con los auriculares, suenan perfectamente.;5
He regalado por Navidad estos cascos gaming a mi sobrino que es un loco de los videojuegos y le ha encantado. Está muy contento con el regalo y yo más por haber acertado!!;5
De momento funciona correctamente calidad de sonido decente, las lucecitas funcionan correctamente,lo uso en PlayStation 5 y funciona perfectamente para el que esté indeciso, inconvenientes: que va por cable, si no tienes mucho cash es una alternativa, si tienes cash ve mejor por los cascos oficiales de ps5, que los tengo y son una gozada.;5
Llegó perfecto y ayer Nochebuena ya por fin abierto y entregado como regalo a mi hijo. Lo probamos y no puedo sino decir que cumple al máximo. Comodísimos, viene con todos los accesorios para su conexión. El sonido inmejorable, la cancelación de ruido perfecta y el micrófono espectacular. Recomiendo 100% y sin lugar a dudas lo volvería a comprar;5
Años después escribo la reseña, y puedo decir que calidad precio más que recomendable, el micrófono me escuchaban bien y el audio también de buena calidad, yo lo recomendaría.;5
Los cascos son muy cómodos, aislan bien el ruido externo y se escucha muy bien con ellos. Son bonitos, aunque yo diría que lo mejor es la comodidad y que son funcionales.;5
Son preciosos de estética y muy prácticos fueron para un regalo y esta encantado mi.hijo con ellos dice q don muy cómodos de usar y de estética preciosa son duda repetiré para otro regalo;5
La verdad que me sorprendió mucho su calidad.Mi hijo le da mucha tralla y allí están, después de meses.;5
Son perfectos. Bonitos, buena calidad y no pesan mucho. Era un regalo para mi hermano y le han encantado. Se escuchan bastante bien.;5
Le compré los cascos a mi niño y han sido un gran acierto, los utiliza en la play5 y la verdad es tienen muy buena calidad sonido, un gran acierto;5
Lo uso para jugar, y para el precio que tiene no te deja atrás, buena calidad-precio, y encima el diseño me gusta mucho y va cambiando de colores los auriculares.;5
Por si precio sorprende la calidad de sonido que tienen, no tiene nada k envidiar a unos cascos más caros;5
En octubre compré estos cascos. Al principio funcionaban perfectamente, pero a los 3 meses empezaron a fallar. Contacté con el vendedor y la atención fue excelente, me enviaron unos cascos nuevos. Estoy muy agradecida.;5
Además de tener muybuena calidad de sonido y de micrófono, son unos cascos muy cómodos. El micro es ajustable lo cuál se agradece.;5
Después de 4 meses siguen funcionando perfectamente como su primer dia,muy buena compra.;5
He usado otros cascos y la verdad que estos son una maravilla. Se escuchan perfectamente y 0 problemas de compatibilidad. 100% recomendados;5
Impresionantes auriculares Gaming, perfectos para muuuuchas horas de juegos. Muy cómodos y fáciles de conectar. El diseño es impactante, y en la oscuridad puedes disfrutar mucho más, con un ambiente propio de jugadores profesionales. Muy recomendable;5
Muy bonitos, hacen bien su función, se escuchan bien.;5
Los compré para mi hijo, para la switch y está encantado con estos cascos. Funcionan a la perfección y el sonido es genial;5
Lo recomiendo es Bueno;5
Fue un regalo para mi hijo por Navidad y esta encantado.;5
Cómodos y se oyen muy bien;5
Los utiliza mi hijo para jugar con la switch y está encantado. Son perfectos, parece un gamer profesional;5
Cascos en perfectas condiciones y calidad precio óptimos. Son muy cómodos y de buena calidad.;5
De momento todo bien, se escucha, y funciona perfectamente.;5
Perfectos!! Los compré para un chico de 14 años y está encantado!;5
SE ESCUCHA PERFECTO, son súper cómodos, se acoplan muy bien en las orejas y te envuelve el sonido, recomendado 100%;5
Son muy cómodos y agradables me gustaron gracias;5
Compra muy recomendable. Excelente calidad de sonido y comodidad a la hora de usarlos.;5
